,Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,CVM,CVM Normalized,Customer Segment,Churn Risk,Churn Risk Normalized,Adjusted Customer Status
1985,2868-SNELZ,Female,54,No,0,San Diego,92122,32.85723,-117.209774,0,2,None,Yes,5.32,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.6,155.8,0.0,0,10.64,166.44,Churned,Competitor,Competitor made better offer,0.11650503669264779,0.12044385917285305,Low Value,1.7368,0.7721587573937778,Churned
1986,2869-ADAWR,Female,41,No,0,Sutter Creek,95685,38.432145,-120.77069,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,24.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,44.63,0,635.4,4607.62,Churned,Dissatisfaction,Poor expertise of online support,0.4298332649619399,0.4443651425084748,High Value,0.7676000000000001,0.5533480832618413,Churned
1987,2873-ZLIWT,Female,64,Yes,0,Temecula,92592,33.507255,-117.029473,1,40,Offer B,Yes,2.03,Yes,Yes,Fiber Optic,19.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,3303.05,0.0,0,81.2,3384.25,Churned,Competitor,Competitor made better offer,0.42055864539004156,0.43477696499005164,High Value,0.7988000000000003,0.560391926671784,Churned
1988,2874-YXVVA,Female,38,No,0,Herlong,96113,40.198234,-120.18089,0,34,None,Yes,2.82,No,Yes,Fiber Optic,2.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.1,3634.8,0.0,0,95.88,3730.68,Stayed,,,0.3714580123676254,0.38401632925332185,High Value,0.6072000000000001,0.5171355036799566,Stayed @ Risk
1989,2876-GZYZC,Female,49,No,0,Cerritos,90703,33.8681,-118.067402,0,13,None,Yes,29.21,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,1215.65,0.0,0,379.73,1595.38,Stayed,,,0.20043368734521477,0.2072099841982725,Low Value,1.5246999999999997,0.7242741680588791,Stayed @ Risk
1990,2876-VBBBL,Female,64,No,0,Shaver Lake,93664,37.223,-119.001021,0,1,Offer E,Yes,10.71,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,10.71,30.96,Churned,Attitude,Attitude of support person,0.03654800431499461,0.0377836255815868,Low Value,1.2460000000000002,0.6613536822142952,Churned
1991,2877-VDUER,Female,36,Yes,1,Camp Nelson,93208,36.057458,-118.591951,6,35,None,No,,,Yes,DSL,30.0,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,40.9,1383.6,0.0,0,0.0,1383.6,Stayed,,,0.48881271072546884,0.5053385756002623,High Value,-0.36309999999999987,0.29807648891497723,Stayed Safe
1992,2878-DHMIN,Male,63,Yes,2,Sacramento,95833,38.619049,-121.517552,7,35,None,Yes,24.23,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.9,666.0,0.0,0,848.05,1514.05,Stayed,,,0.4947536737538105,0.5114803917367132,High Value,-0.8520000000000001,0.1877003657380232,Stayed Safe
1993,2878-RMWXY,Male,75,Yes,0,Temecula,92590,33.475493,-117.219551,5,72,None,Yes,28.5,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,102.65,7550.3,0.0,0,2052.0,9602.3,Stayed,,,0.7926692164362067,0.8194679147388583,High Value,-0.5763,0.2499435589470357,Stayed Safe
1994,2880-FPNAE,Male,69,Yes,0,Van Nuys,91405,34.202494,-118.448048,1,2,Offer E,Yes,7.29,No,Yes,Fiber Optic,14.0,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.2,140.1,0.0,0,14.58,154.68,Joined,,,0.14008569767136703,0.14482173922636735,Low Value,1.9482,0.8198853117803764,Joined @ Risk
1995,2882-DDZPG,Female,27,No,0,San Carlos,94070,37.497915,-122.267361,0,12,None,Yes,35.81,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.45,227.45,0.0,0,429.72,657.17,Stayed,,,0.11304623425558746,0.11686812094331173,Low Value,0.2121,0.427936063575202,Stayed Safe
1996,2882-WDTBA,Male,64,Yes,0,Willows,95988,39.493991,-122.286363,4,69,Offer A,Yes,44.33,No,Yes,Cable,18.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.75,5388.15,0.0,0,3058.77,8446.92,Stayed,,,0.7077287851853693,0.731655802661279,High Value,-0.973,0.16038289610330972,Stayed Safe
1997,2883-ILGWO,Male,68,No,0,Compton,90222,33.912246,-118.236773,0,57,None,Yes,32.12,Yes,Yes,Fiber Optic,15.0,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,104.9,5913.95,1.69,90,1830.84,7833.1,Stayed,,,0.5331882036555905,0.5512143228892101,High Value,0.3179,0.451821917189687,Stayed Safe
1998,2884-GBPFB,Female,61,Yes,0,Morro Bay,93442,35.369553,-120.763864,4,35,Offer C,Yes,10.43,No,Yes,Fiber Optic,4.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,0.0,80,365.05,2861.6,Churned,Other,Moved,0.4617074836979117,0.47731697035784,High Value,0.9626,0.5973721045739828,Churned
1999,2885-HIJDH,Male,47,Yes,3,Tecate,91980,32.587557,-116.636816,9,69,None,Yes,26.35,Yes,Yes,DSL,53.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,6194.1,0.0,0,1818.15,8012.25,Stayed,,,0.8777658549117595,0.9074415151220894,High Value,-0.9752,0.159886214837224,Stayed Safe
2000,2886-KEFUM,Female,50,Yes,0,Big Bend,96011,41.096569,-121.879082,1,63,None,Yes,1.93,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.5,6873.75,0.0,60,121.59,7055.34,Churned,Attitude,Attitude of support person,0.6098961721688373,0.6305156477016178,High Value,0.3071,0.44938366370162997,Churned
2001,2887-JPYLU,Female,58,No,3,Stinson Beach,94970,37.921137,-122.657562,0,41,None,Yes,38.94,No,Yes,DSL,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.2,1841.9,0.0,0,1596.54,3438.44,Stayed,,,0.34838269747937467,0.36016088011851977,Low Value,1.1098000000000001,0.6306045965593534,Stayed @ Risk
2002,2888-ADFAO,Female,47,Yes,3,Palmdale,93551,34.613476,-118.256358,5,47,None,Yes,3.95,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,21.3,1041.8,0.0,0,185.65,1227.45,Stayed,,,0.5183259312667217,0.5358495842185904,High Value,-0.6688999999999999,0.22903779292906493,Stayed Safe
2003,2889-FPWRM,Male,31,Yes,0,Mckinleyville,95519,40.965011,-124.015255,1,72,None,Yes,34.87,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,117.8,8684.8,0.0,0,2510.64,11195.44,Churned,Competitor,Competitor offered higher download speeds,0.6857208983034226,0.7089038693238894,High Value,-0.3189000000000001,0.30805526707906256,Churned
2004,2890-WFBHU,Female,26,No,0,Salyer,95563,40.89866,-123.539754,0,59,Offer B,Yes,1.94,Yes,Yes,DSL,73.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,79.85,4786.1,0.0,0,114.46,4900.56,Stayed,,,0.5170073385295593,0.5344864122695517,High Value,-0.8537999999999998,0.1872939901566804,Stayed Safe
2005,2892-GESUL,Female,20,Yes,3,San Juan Capistrano,92675,33.521447,-117.602555,5,18,None,Yes,20.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.35,309.25,0.0,0,360.0,669.25,Stayed,,,0.3117445920990294,0.32228410731914314,Low Value,-0.9988,0.15455817943739558,Stayed Safe
2006,2894-QOJRX,Female,19,Yes,0,San Diego,92124,32.827238,-117.089287,1,25,Offer C,No,,,Yes,Cable,82.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.0,853.0,0.0,0,0.0,853.0,Churned,Competitor,Competitor had better devices,0.2534879493692566,0.26205791391139704,Low Value,1.2753,0.6679685736217094,Churned
2007,2896-TBNBE,Male,46,Yes,0,Guadalupe,93434,34.936,-120.594655,5,40,Offer B,Yes,12.97,No,Yes,Fiber Optic,24.0,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,0.0,0,518.8,3651.55,Stayed,,,0.5409179667590716,0.5592054151638838,High Value,-0.0927,0.35912313180114686,Stayed Safe
2008,2897-DOVND,Male,31,No,0,Winterhaven,92283,32.852947,-114.850784,0,2,None,Yes,11.19,No,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,146.65,0.0,10,22.38,179.03,Joined,,,0.10345649300332742,0.10695416805612125,Low Value,2.3044000000000002,0.9003025240438884,Joined @ Risk
2009,2898-LSJGD,Female,30,Yes,0,Santa Ana,92707,33.714829,-117.872941,1,21,None,No,,,Yes,Cable,69.0,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,55.95,1157.05,0.0,10,0.0,1167.05,Churned,Attitude,Attitude of service provider,0.25183889213480354,0.26035310506404724,Low Value,0.28759999999999997,0.4449812615704158,Churned
2010,2898-MRKPI,Male,36,Yes,1,Ranchita,92066,33.215251,-116.53633,10,68,Offer A,Yes,34.62,Yes,Yes,Fiber Optic,18.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.05,6770.5,0.0,0,2354.16,9124.66,Stayed,,,0.9191327413337531,0.9502069404124487,High Value,-0.3588999999999999,0.2990246986047772,Stayed Safe
2011,2900-PHPLN,Female,73,Yes,0,Vista,92083,33.17494,-117.242761,2,70,Offer A,Yes,15.9,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.55,1462.05,0.0,0,1113.0,2575.05,Stayed,,,0.5842440209561774,0.6039962441131779,High Value,-1.1745,0.11489140741409672,Stayed Safe
2012,2903-YYTBW,Male,48,Yes,2,Hemet,92545,33.734933,-117.044145,1,1,None,Yes,41.1,No,Yes,DSL,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,0.0,0,41.1,85.65,Joined,,,0.09722035892909678,0.10050720167988504,Low Value,1.8567999999999998,0.7992504628166341,Joined @ Risk
2013,2904-GGUAZ,Female,24,Yes,0,Potrero,91963,32.619465,-116.593605,8,72,Offer A,Yes,16.15,Yes,Yes,Fiber Optic,52.0,Yes,Yes,No,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.05,6052.25,0.0,0,1162.8,7215.05,Stayed,,,0.8641361184662155,0.893350982183664,High Value,-0.48509999999999986,0.2705332550684066,Stayed Safe
2014,2905-KFQUV,Female,61,Yes,0,Moss Beach,94038,37.515556,-122.502311,9,2,None,Yes,7.49,No,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.4,154.8,0.0,0,14.98,169.78,Joined,,,0.38599959391536043,0.39904953511124924,High Value,1.5973,0.7406646498397074,Joined @ Risk
2015,2907-ILJBN,Female,21,Yes,0,Duarte,91010,34.145695,-117.95982,7,11,None,Yes,1.92,No,No,,,,,,,,,,,One Year,No,Credit Card,20.6,233.9,0.0,0,21.12,255.02,Stayed,,,0.32658532818959457,0.33762658158855224,Low Value,-0.9078,0.175102722716395,Stayed Safe
2016,2908-WGAXL,Female,40,Yes,2,Fullerton,92835,33.902211,-117.914922,9,56,None,Yes,29.06,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.95,1468.9,0.0,0,1627.36,3096.26,Stayed,,,0.7113686626969822,0.7354187377828882,High Value,-1.0129000000000001,0.15137490405020995,Stayed Safe
2017,2908-ZTPNF,Female,41,No,0,Pleasanton,94566,37.633361,-121.862395,0,36,Offer C,No,,,Yes,Cable,2.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.85,1267.2,0.0,0,0.0,1267.2,Stayed,,,0.3006665755048088,0.31083156321919325,Low Value,0.7957000000000002,0.5596920576150268,Stayed @ Risk
2018,2911-IJORQ,Male,42,No,0,Stirling City,95978,39.904002,-121.527823,0,37,None,Yes,44.52,Yes,Yes,DSL,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.6,3358.65,8.96,0,1647.24,4996.93,Stayed,,,0.3750658948296033,0.38774618763111074,High Value,-0.27330000000000004,0.318350115139748,Stayed Safe
2019,2911-UREFD,Female,50,Yes,0,Santa Monica,90405,34.005439,-118.477507,3,39,None,No,,,Yes,DSL,13.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.9,2184.35,0.0,0,0.0,2184.35,Churned,Dissatisfaction,Lack of self-service on Website,0.44116530821686023,0.4560803014465127,High Value,0.08359999999999998,0.39892536235155995,Churned
2020,2911-WDXMV,Male,29,No,3,Fontana,92335,34.087558,-117.464096,0,18,Offer D,Yes,41.08,Yes,Yes,Fiber Optic,48.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1406.65,0.0,0,739.44,2146.09,Stayed,,,0.22912068310618838,0.23686683488569846,Low Value,1.1325,0.6357294441685103,Stayed @ Risk
2021,2916-BQZLN,Male,29,No,0,Reseda,91335,34.200175,-118.540958,0,19,None,Yes,11.42,Yes,Yes,Fiber Optic,41.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1651.95,49.38,0,216.98,1819.55,Stayed,,,0.24123737028427306,0.24939316512469697,Low Value,1.0715000000000001,0.621957827245225,Stayed @ Risk
2022,2919-HBCJO,Female,36,No,0,Downieville,95936,39.578792,-120.780786,0,4,None,Yes,24.09,No,Yes,Fiber Optic,17.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,333.6,0.0,0,96.36,429.96,Churned,Other,Moved,0.12581715970038138,0.13007080804977253,Low Value,1.5665999999999998,0.7337336885356931,Churned
2023,2920-RNCEZ,Male,46,Yes,1,Lebec,93243,34.845861,-118.885163,10,1,None,Yes,11.45,No,Yes,Fiber Optic,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,0.0,0,11.45,81.4,Joined,,,0.4097267823869765,0.4235788964845453,High Value,1.5796,0.7366686232898358,Joined @ Risk
2024,2921-XWDJH,Female,76,Yes,0,Glendale,91202,34.167926,-118.267539,0,38,None,Yes,3.42,No,Yes,Fiber Optic,15.0,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,83.45,3147.15,24.98,0,129.96,3252.13,Stayed,,,0.37346952914900405,0.38609585174280314,High Value,0.5101,0.49521379870862864,Stayed @ Risk
2025,2923-ARZLG,Male,38,Yes,2,La Verne,91750,34.144703,-117.770299,5,10,Offer E,Yes,46.23,No,No,,,,,,,,,,,One Year,Yes,Credit Card,19.7,197.54,0.0,0,462.3,659.84,Stayed,,,0.2558294334014285,0.2644785592416962,Low Value,-0.2518,0.3232040456946764,Stayed Safe
2026,2924-KHUVI,Male,28,Yes,0,Orland,95963,39.748037,-122.302169,7,56,None,Yes,46.9,Yes,Yes,Fiber Optic,48.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,5514.95,0.0,0,2626.4,8141.35,Stayed,,,0.7400822058959622,0.7651030334287076,High Value,0.03640000000000004,0.38826929155190315,Stayed Safe
2027,2925-MXLSX,Female,37,No,0,Chula Vista,91911,32.607964,-117.059459,0,30,Offer C,Yes,22.64,Yes,Yes,DSL,18.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,68.95,2038.7,0.0,0,679.2,2717.9,Stayed,,,0.2996126228785876,0.3097419783798499,Low Value,0.17179999999999998,0.4188377658373594,Stayed Safe
2028,2925-VDZHY,Male,64,Yes,2,Sonora,95370,37.982716,-120.343732,1,72,Offer A,Yes,28.63,Yes,Yes,DSL,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.7,6501.35,0.0,0,2061.36,8562.71,Stayed,,,0.6505623222516427,0.6725566460371397,High Value,-1.2197,0.10468686503815418,Stayed Safe
2029,2926-JEJJC,Female,26,No,0,Angelus Oaks,92305,34.1678,-116.86433,0,8,None,Yes,5.27,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.2,140.95,0.0,0,42.16,183.11,Stayed,,,0.08578336903839434,0.08868354805200684,Low Value,-0.0063,0.37862915970560346,Stayed Safe
2030,2927-CVULT,Female,64,Yes,1,Ramona,92065,33.044541,-116.833922,1,53,Offer B,Yes,28.36,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,5566.4,0.0,0,1503.08,7069.48,Stayed,,,0.5353053521679256,0.5534030483255226,High Value,-0.33010000000000006,0.3055267079062627,Stayed Safe
2031,2927-QRRQV,Male,44,Yes,0,Scott Bar,96085,41.737962,-123.07557,1,46,Offer B,Yes,10.13,Yes,Yes,Fiber Optic,3.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.65,4312.5,0.0,0,465.98,4778.48,Stayed,,,0.47465251171637063,0.49069964612796224,High Value,0.37250000000000005,0.4641486431570867,Stayed Safe
2032,2928-HLDBA,Female,31,No,0,Cypress,90630,33.818477,-118.038307,0,6,Offer E,Yes,7.72,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.7,112.75,0.0,0,46.32,159.07,Stayed,,,0.07230296124101676,0.07474739229057582,Low Value,0.43660000000000004,0.4786201291371291,Stayed @ Risk
2033,2929-ERCFZ,Female,22,Yes,0,Independence,93526,36.869584,-118.189241,1,8,Offer E,Yes,38.83,No,Yes,Fiber Optic,76.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,777.3,0.0,0,310.64,1087.94,Churned,Competitor,Competitor had better devices,0.20650318859316535,0.2134846841967469,Low Value,1.5945999999999998,0.7400550864676929,Churned
2034,2929-QNSRW,Female,21,Yes,0,San Diego,92130,32.957195,-117.202542,1,56,None,Yes,19.16,Yes,Yes,Fiber Optic,48.0,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,98.25,5508.35,0.0,150,1072.96,6731.31,Churned,Competitor,Competitor made better offer,0.549424561490745,0.5679996023251233,High Value,0.5727,0.5093466383708853,Churned
2035,2930-UOTMB,Female,29,No,0,Riverside,92506,33.930931,-117.361788,0,31,Offer C,Yes,31.14,Yes,Yes,Cable,52.0,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,65.25,1994.3,0.0,120,965.34,3079.64,Churned,Competitor,Competitor offered higher download speeds,0.3021845419876324,0.3124008493760539,Low Value,0.18669999999999995,0.4222016525940307,Churned
2036,2931-FSOHN,Male,76,No,0,Napa,94559,38.232389,-122.324944,0,13,None,Yes,49.9,No,Yes,DSL,30.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.9,788.35,0.0,0,648.7,1437.05,Stayed,,,0.16896011668717809,0.17467234960652583,Low Value,1.1641,0.6428635932631958,Stayed @ Risk
2037,2931-SVLTV,Male,59,Yes,3,Vallejo,94589,38.161321,-122.271588,6,40,Offer B,Yes,11.5,Yes,Yes,Fiber Optic,22.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,110.1,4469.1,0.0,0,460.0,4929.1,Stayed,,,0.6076313138219334,0.6281742186310395,High Value,-0.3320000000000001,0.3050977559037341,Stayed Safe
2038,2931-VUVJN,Female,71,Yes,0,Murrieta,92562,33.548869,-117.334165,0,59,None,Yes,19.14,Yes,Yes,Fiber Optic,13.0,Yes,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,94.05,5483.9,0.0,30,1129.26,6643.16,Stayed,,,0.5341637570840361,0.5522228579971066,High Value,-0.12830000000000003,0.35108592585903275,Stayed Safe
2039,2931-XIQBR,Female,41,Yes,3,Kelseyville,95451,38.93496,-122.792243,7,50,None,Yes,47.48,No,Yes,Fiber Optic,27.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.05,5153.5,0.0,0,2374.0,7527.5,Stayed,,,0.7008491809935814,0.724543611618186,High Value,-0.5021000000000001,0.2666952634668352,Stayed Safe
2040,2933-FILNV,Female,53,Yes,3,Carlsbad,92009,33.098018,-117.258203,0,2,None,No,,,Yes,DSL,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.4,36.55,0.0,0,0.0,36.55,Churned,Dissatisfaction,Lack of self-service on Website,0.0486042815685917,0.05024750354689675,Low Value,1.7190999999999999,0.7681627308439064,Churned
2041,2933-XEUJM,Female,56,No,0,Ballico,95303,37.4695,-120.672724,0,46,Offer B,Yes,46.83,Yes,Yes,DSL,2.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,Stayed,,,0.42467271373657267,0.4390301224725415,High Value,-0.21050000000000016,0.3325281076443761,Stayed Safe
2042,2937-FTHUR,Female,45,No,3,Cedar Glen,92321,34.255203,-117.175654,0,18,Offer D,Yes,42.45,Yes,Yes,DSL,28.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.8,1166.7,0.0,0,764.1,1930.8,Stayed,,,0.21009155689259612,0.21719436867379785,Low Value,0.7071999999999999,0.5397119248656702,Stayed @ Risk
2043,2946-KIQSP,Female,59,No,0,Fallbrook,92028,33.362575,-117.299644,0,35,Offer C,No,,,Yes,Cable,12.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,33.45,1175.85,0.0,30,0.0,1205.85,Stayed,,,0.2919328440980294,0.3018025603067548,Low Value,0.581,0.5112204813292996,Stayed @ Risk
2044,2947-DOMLJ,Male,47,No,2,Buena Park,90621,33.874224,-117.993368,0,1,None,Yes,11.86,No,Yes,Cable,13.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.6,50.6,0.0,0,11.86,62.46,Churned,Dissatisfaction,Service dissatisfaction,0.07321682847896441,0.07569215571055075,Low Value,1.4899,0.7164175734862508,Churned
2045,2951-QOQTK,Male,28,No,0,Sacramento,95815,38.608405,-121.449942,0,4,None,Yes,42.33,Yes,Yes,Fiber Optic,76.0,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,80.8,332.45,0.0,0,169.32,501.77,Churned,Competitor,Competitor offered higher download speeds,0.1308311834328517,0.1352543467659241,Low Value,1.0474999999999999,0.6165394861606537,Churned
2046,2952-QAYZF,Male,30,No,0,Sacramento,95828,38.486938,-121.395805,0,5,None,Yes,36.52,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15,0.0,0,182.6,606.75,Churned,Competitor,Competitor had better devices,0.14331033015786196,0.14815539064705407,Low Value,1.38,0.6916060866031515,Churned
2047,2954-PIBKO,Female,64,Yes,0,Los Angeles,90058,34.001617,-118.222274,7,69,None,Yes,39.88,Yes,Yes,Cable,17.0,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,64.15,4254.1,0.0,40,2751.72,7045.82,Stayed,,,0.7876530766436414,0.8142821884224851,High Value,-0.7318999999999997,0.21481464758206537,Stayed Safe
2048,2955-BJZHG,Male,41,Yes,0,Apple Valley,92308,34.424926,-117.184503,1,17,None,Yes,16.61,No,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.85,1400.85,0.0,0,282.37,1683.22,Churned,Competitor,Competitor had better devices,0.25375402044511847,0.2623329803643232,Low Value,1.3194,0.677924775364609,Churned
2049,2955-PSXOE,Female,48,No,0,Topanga,90290,34.115192,-118.61017,0,1,None,Yes,43.52,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.2,20.2,0.0,0,43.52,63.72,Churned,Price,Price too high,0.036487594390507014,0.03772117330789823,Low Value,1.0603,0.6194292680724252,Churned
2050,2956-GGUCQ,Male,71,Yes,0,Pioneer,95666,38.546999,-120.271114,1,24,None,Yes,2.05,Yes,Yes,Fiber Optic,22.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,1772.25,0.0,0,49.2,1821.45,Churned,Attitude,Attitude of service provider,0.30063339811350204,0.3107972641608889,Low Value,1.1991,0.6507653406781956,Churned
2051,2957-JIRMN,Female,69,No,0,Vallejo,94591,38.105733,-122.186338,0,62,None,Yes,19.52,Yes,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.45,4959.15,0.0,0,1210.24,6169.39,Stayed,,,0.5436918121457982,0.5620730391963755,High Value,0.7368000000000001,0.5463945455366415,Stayed @ Risk
2052,2957-LOLHO,Male,49,No,0,Fallbrook,92028,33.362575,-117.299644,0,12,None,Yes,11.12,No,Yes,DSL,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,518.9,0.0,0,133.44,652.34,Churned,Competitor,Competitor made better offer,0.14439898506464893,0.1492808509876812,Low Value,1.4076,0.6978371788504085,Churned
2053,2958-NHPPS,Male,45,No,0,Sacramento,95816,38.574856,-121.46504,0,23,None,Yes,35.32,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.85,473.9,0.0,0,812.36,1286.26,Stayed,,,0.19220250087363447,0.19870051634733388,Low Value,0.040199999999999944,0.3891271955569603,Stayed Safe
2054,2959-EEXWB,Female,54,Yes,2,Pasadena,91105,34.13946,-118.166649,10,45,Offer B,No,,,Yes,DSL,18.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2333.85,0.0,0,0.0,2333.85,Stayed,,,0.6965697560867805,0.7201195071721672,High Value,0.0020999999999999353,0.38052557908520335,Stayed Safe
2055,2959-FENLU,Female,64,No,0,Los Gatos,95033,37.160194,-121.945611,0,9,None,Yes,48.38,No,Yes,Fiber Optic,8.0,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,85.3,781.4,0.0,10,435.42,1226.82,Stayed,,,0.171479344242369,0.17727674764368756,Low Value,1.1681000000000001,0.6437666501106244,Stayed @ Risk
